n_rep samples	10	15	20	25	30
25	0.8013925892496497	0.8001936068117905	0.799057447875236	0.7984448479825655	0.7974514802979946
30	0.8026893989271607	0.8006321573799253	0.8031828892466362	0.8035278343353007	0.8015682406331338
35	0.8078423681609002	0.806029587069013	0.8059370070714865	0.8056006255787292	0.8039548706277241
40	0.8057727652023923	0.8094402432735182	0.8053209691580457	0.8081791476607602	0.8080910651562143
