n_rep samples	10	15	20	25	30
25	0.018410599926465706	0.013114029901323248	0.012477199039381041	0.01152680087621181	0.011803603780781697
30	0.015649538611371375	0.016408187243977974	0.012821483432221609	0.00995654603139184	0.010125868162690664
35	0.020867248002277673	0.01407089386204091	0.012334553533895648	0.010723980029933486	0.009616323203204014
40	0.01887558775207633	0.014023236137261204	0.01084347638799367	0.00949997547892928	0.008884969411243821
