n_rep samples	10	15	20	25	30
25	0.052065351681898665	0.04265290556811157	0.03536115151302552	0.033334585739949296	0.029732735791561885
30	0.05158151248240297	0.05019015732183231	0.039743675225294574	0.030739078526362065	0.031526910783220535
35	0.054033813721513745	0.039299149622442596	0.04000750138101629	0.033988556759581	0.03131532482653582
40	0.05483319632924224	0.04170716312878118	0.034862223298139546	0.03145221734046127	0.028855444002224447
