n_rep samples	10	15	20	25	30
25	0.7137673431373169	0.7176231242727065	0.7164390393851247	0.7150922555119075	0.7091195915093088
30	0.7211169646498781	0.7128585078335924	0.7248626305941904	0.7180279824600501	0.7147098838609699
35	0.7194825802103212	0.725778253877704	0.7159457068837267	0.7211190178303875	0.7174854386687147
40	0.7191172120631378	0.7273775019428004	0.7232191411151109	0.7265752004303933	0.7239054467754563
