n_rep samples	10	15	20	25	30
25	0.8765493122210707	0.8691065521316554	0.870545008837828	0.8702287889893471	0.8817590595108064
30	0.8653547370966318	0.8813605338631887	0.8498048590970265	0.8499111298363582	0.8626712106199496
35	0.8526965593738565	0.8460900902707883	0.8681928805150754	0.8548752598846531	0.8608682031891237
40	0.8475845759047909	0.8314969042052085	0.8488206432344887	0.8282026767034015	0.8403522959786514
