n_rep samples	10	15	20	25	30
25	0.6840731707317073	0.6849696191698759	0.6838376123234917	0.6826757381258023	0.6787441163885323
30	0.687783055198973	0.680877192982456	0.6908035943517329	0.689153273427471	0.6867633718442449
35	0.6923157894736843	0.6955823705605476	0.6905834403080873	0.6919527599486521	0.6926692340607616
40	0.6934223363286263	0.6988763371844245	0.692232349165597	0.6974618741976893	0.6966726572528883
