n_rep samples	10	15	20	25	30
25	0.036933893904837874	0.030163434684559377	0.024400096749027794	0.023741606902249517	0.021271559629347864
30	0.0396008436933637	0.0340560500702868	0.023491787472997735	0.019105143714633822	0.019616281641783067
35	0.037122870254941695	0.03058172745158016	0.029169042386799876	0.02512499504589541	0.02100644794072238
40	0.037244837022573495	0.02640340468074975	0.02424100700993878	0.021640385469471838	0.02257962475839668
